500,499,19900,998,39100,1497,58300,1996,77500,2495,96700,2994,115900,3493,135100,3992,154300,4491,173400,4990,211300,5489,233600,5988,266800,6487,288400,6986,310300,7485,335700,7984,358900,8483,381800,8982,404700,9481,427300,9980,450600,10479,472700,10978,495300,11477,518100,11976,541000,12475,564000,12974,586400,13473,613200,13972,632400,14471,662100,14970,691100,15469,715900,15968,741100,16467,766500,16966,807300,17465,832800,17964,853700,18463,872900,18962,892100,19461,911400,19960,930600,20459,949800,20958,976600,21457,999500,21956,1020800,22455,1040000,22954,1059200,23453,1078400,23952,1097600,24451,1116800,24950,1136000
600,599,23600,1198,46700,1797,73400,2396,103500,2995,131800,3594,161600,4193,188700,4792,218400,5391,246400,5990,276400,6589,308900,7188,335800,7787,377100,8386,424600,8985,455600,9584,488800,10183,519000,10782,568200,11381,612100,11980,642400,12579,676200,13178,704300,13777,733200,14376,758600,14975,789300,15574,819200,16173,846500,16772,897500,17371,928300,17970,974800,18569,1003600,19168,1034000,19767,1059800,20366,1106600,20965,1145100,21564,1171900,22163,1199600,22762,1226800,23361,1253500,23960,1282500,24559,1312300,25158,1353600,25757,1383600,26356,1414100,26955,1443200,27554,1494800,28153,1525500,28752,1553000,29351,1579200,29950,1621300
700,699,38400,1398,74000,2097,106800,2796,142400,3495,178000,4194,211200,4893,247200,5592,297400,6291,361900,6990,391900,7689,427300,8388,463400,9087,527400,9786,562600,10485,594200,11184,659000,11883,689700,12582,720200,13281,755500,13980,786300,14679,821300,15378,855600,16077,901600,16776,937900,17475,974000,18174,1013100,18873,1048800,19572,1084400,20271,1119100,20970,1151400,21669,1309200,22368,1359400,23067,1389300,23766,1421500,24465,1455500,25164,1490000,25863,1525700,26562,1560900,27261,1596000,27960,1631700,28659,1666300,29358,1699000,30057,1733500,30756,1805100,31455,1856500,32154,1891900,32853,1927400,33552,1962800,34251,1998800,34950,2035000
800,799,41200,1598,81400,2397,148000,3196,193700,3995,235100,4794,275800,5593,337300,6392,377400,7191,418100,7990,478100,8789,518500,9588,559900,10387,621600,11186,660700,11985,701500,12784,741800,13583,782800,14382,843100,15181,883300,15980,924800,16779,988100,17578,1028700,18377,1076500,19176,1123200,19975,1158900,20774,1198400,21573,1238500,22372,1278900,23171,1316000,23970,1357100,24769,1396900,25568,1437700,26367,1478900,27166,1520300,27965,1560700,28764,1601200,29563,1641400,30362,1681300,31161,1722100,31960,1762700,32759,1803300,33558,1844300,34357,1885100,35156,1926000,35955,1979800,36754,2020600,37553,2062100,38352,2133600,39151,2176100,39950,2217000
900,899,46600,1798,98200,2697,164200,3596,210700,4495,256300,5394,316600,6293,362100,7192,406900,8091,458200,8990,505800,9889,572000,10788,620400,11687,665900,12586,723200,13485,768800,14384,814700,15283,861500,16182,906500,17081,973700,17980,1020000,18879,1160400,19778,1228300,20677,1266900,21576,1310800,22475,1353300,23374,1395100,24273,1442100,25172,1482200,26071,1527900,26970,1743600,27869,2066100,28768,2104500,29667,2144000,30566,2198000,31465,2251100,32364,2300400,33263,2346600,34162,2395400,35061,2435400,35960,2475100,36859,2593200,37758,2639400,38657,2700100,39556,2741600,40455,2814100,41354,2874100,42253,2922000,43152,2965700,44051,3012500,44950,3051100
1000,999,51900,1998,102600,2997,153400,3996,313600,4995,368400,5994,420100,6993,482500,7992,533800,8991,586100,9990,630400,10989,726400,11988,778800,12987,830200,13986,912700,14985,971800,15984,1023600,16983,1078300,17982,1242500,18981,1293600,19980,1347800,20979,1399500,21978,1452100,22977,1571800,23976,1676200,24975,1727900,25974,1778600,26973,1831300,27972,1879800,28971,1929700,29970,1980200,30969,2032300,31968,2082200,32967,2134700,33966,2238000,34965,2288900,35964,2339000,36963,2389900,37962,2440700,38961,2492300,39960,2543100,40959,2593700,41958,2644600,42957,2695300,43956,2757000,44955,2831400,45954,2889800,46953,2935200,47952,2985600,48951,3036200,49950,3087000
100,99,12200,198,23400,297,37500,396,51500,495,63700,594,76300,693,88500,792,101900,891,114500,990,124900,1089,136200,1188,150800,1287,163300,1386,175200,1485,187700,1584,193200,1683,198100,1782,203000,1881,208000,1980,213700,2079,219500,2178,224900,2277,233800,2376,243600,2475,270600,2574,276200,2673,281600,2772,287100,2871,292500,2970,298100,3069,307100,3168,314400,3267,319300,3366,324700,3465,329300,3564,333600,3663,338000,3762,343800,3861,349400,3960,355100,4059,360900,4158,366500,4257,372300,4356,394100,4455,399500,4554,404700,4653,409900,4752,415400,4851,420600,4950,425900
200,199,15100,398,26100,597,35500,796,47500,995,57900,1194,76400,1393,85800,1592,96200,1791,108400,1990,117800,2189,128700,2388,144800,2587,162800,2786,180200,2985,198900,3184,243400,3383,260500,3582,272800,3781,293500,3980,311700,4179,329900,4378,347500,4577,364900,4776,373800,4975,395100,5174,416100,5373,426000,5572,436000,5771,447300,5970,459200,6169,472500,6368,494100,6567,511400,6766,529100,6965,548000,7164,566000,7363,584500,7562,603500,7761,621100,7960,1146900,8159,1157200,8358,1167300,8557,1177500,8756,1187700,8955,1197800,9154,1207800,9353,1218100,9552,1228200,9751,1238400,9950,1248600
300,299,15200,598,28100,897,42000,1196,56100,1495,70200,1794,83200,2093,97700,2392,110800,2691,133000,2990,145300,3289,158300,3588,182600,3887,208600,4186,5450500,4485,5488600,4784,5508100,5083,5530800,5382,5551100,5681,5564000,5980,5585200,6279,5607200,6578,5626600,6877,5652700,7176,5665600,7475,5681100,7774,5692600,8073,5704100,8372,5715600,8671,5728800,8970,5740300,9269,5751800,9568,5763300,9867,5774800,10166,5786300,10465,5797800,10764,5809300,11063,5833200,11362,5851800,11661,5878200,11960,5904700,12259,5928200,12558,5944800,12857,5961500,13156,5976700,13455,6000400,13754,6025100,14053,6051300,14352,6075700,14651,6099100,14950,6124500
400,399,15500,798,31100,1197,46800,1596,62300,1995,77700,2394,93100,2793,108500,3192,128400,3591,143800,3990,159100,4389,179200,4788,199000,5187,215900,5586,235900,5985,255800,6384,276500,6783,295200,7182,312800,7581,330500,7980,347400,8379,378700,8778,419400,9177,436500,9576,453700,9975,471400,10374,489600,10773,507700,11172,534900,11571,563900,11970,596000,12369,619600,12768,639000,13167,658200,13566,675800,13965,694100,14364,727600,14763,769500,15162,789600,15561,811600,15960,831700,16359,851800,16758,882300,17157,902000,17556,922500,17955,954200,18354,974700,18753,998400,19152,1018800,19551,1053300,19950,1073300
500,499,22600,998,45300,1497,66800,1996,95800,2495,118700,2994,141000,3493,176100,3992,200700,4491,225000,4990,251100,5489,273200,5988,292500,6487,317400,6986,342300,7485,367300,7984,406800,8483,432500,8982,456700,9481,479800,9980,502800,10479,564700,10978,587700,11477,609700,11976,632900,12475,657200,12974,682400,13473,708700,13972,735500,14471,830600,14970,864500,15469,885500,15968,908300,16467,947400,16966,972500,17465,1012200,17964,1033900,18463,1058900,18962,1086400,19461,1111600,19960,1150800,20459,1175800,20958,1205700,21457,1232900,21956,1267600,22455,1307100,22954,1337800,23453,1385100,23952,1410000,24451,1438300,24950,1472100
600,599,29800,1198,60400,1797,87800,2396,115100,2995,142500,3594,170000,4193,201100,4792,228400,5391,255900,5990,283200,6589,324800,7188,354600,7787,385400,8386,686900,8985,713600,9584,741600,10183,769000,10782,800900,11381,834700,11980,865500,12579,897300,13178,952200,13777,983600,14376,1017800,14975,1066000,15574,1116800,16173,1164600,16772,1205600,17371,1233300,17970,1281600,18569,1332700,19168,1362800,19767,1393100,20366,1442100,20965,1486600,21564,1517000,22163,1547700,22762,1995600,23361,2040200,23960,2070500,24559,2100900,25158,2176300,25757,2222900,26356,2275500,26955,2301700,27554,2346700,28153,2377300,28752,2407500,29351,2457800,29950,2488300
700,699,32900,1398,76900,2097,129000,2796,164200,3495,200000,4194,235600,4893,270700,5592,306600,6291,342600,6990,378300,7689,413800,8388,463000,9087,506900,9786,542100,10485,628500,11184,662800,11883,700800,12582,735700,13281,771100,13980,806400,14679,841600,15378,885400,16077,938900,16776,991800,17475,1051300,18174,1081600,18873,1116400,19572,1154100,20271,1190000,20970,1247300,21669,1315300,22368,1348400,23067,1407400,23766,1450600,24465,1490300,25164,1522600,25863,1577700,26562,1634300,27261,1689400,27960,1751500,28659,1786400,29358,1849800,30057,1902400,30756,1937600,31455,1973200,32154,2008400,32853,2043400,33552,2078900,34251,2114600,34950,2150100
800,799,44700,1598,85400,2397,145300,3196,209600,3995,250700,4794,288100,5593,376700,6392,440800,7191,476600,7990,523800,8789,560900,9588,610200,10387,647900,11186,1148400,11985,1189300,12784,1327700,13583,1368000,14382,1523400,15181,1564000,15980,1604900,16779,1640700,17578,1674300,18377,1714500,19176,1751200,19975,1839100,20774,1876500,21573,1935900,22372,1974900,23171,2011900,23970,2046100,24769,2082200,25568,2118100,26367,2179400,27166,2242800,27965,2283000,28764,2324000,29563,2503000,30362,2537800,31161,2578000,31960,2615100,32759,3545500,33558,3586200,34357,3627100,35156,3668000,35955,3733200,36754,3818600,37553,3883000,38352,3929600,39151,3991800,39950,4032400
900,899,48400,1798,95300,2697,141500,3596,187700,4495,228200,5394,265400,6293,316300,7192,361900,8091,407400,8990,445600,9889,488400,10788,530700,11687,573800,12586,618000,13485,664900,14384,702400,15283,746300,16182,791400,17081,831000,17980,865700,18879,900600,19778,938600,20677,1008100,21576,1096200,22475,1131500,23374,1177800,24273,1243500,25172,1289600,26071,1335000,26970,1376900,27869,1411600,28768,1446600,29667,1481300,30566,1515900,31465,1550600,32364,1585300,33263,1620200,34162,1655100,35061,1701900,35960,1740100,36859,1819700,37758,1883700,38657,1954400,39556,1998100,40455,2038900,41354,2083400,42253,2133900,43152,2197000,44051,2237400,44950,2288300
1000,999,94400,1998,146200,2997,231000,3996,1057100,4995,1100800,5994,1143200,6993,1188500,7992,1239900,8991,1287200,9990,1341500,10989,1412000,11988,1456100,12987,1517600,13986,1563700,14985,1609500,15984,1655300,16983,1989200,17982,2057300,18981,2105200,19980,2188200,20979,2242400,21978,2294200,22977,2340500,23976,2425200,24975,2499500,25974,2549900,26973,2593000,27972,2637400,28971,2683500,29970,2728000,30969,2788600,31968,2846200,32967,2896300,33966,2942800,34965,2995800,35964,3050200,36963,3102200,37962,3152500,38961,3194800,39960,3282200,40959,3354600,41958,3410100,42957,3490700,43956,3566200,44955,3656600,45954,3709500,46953,3821300,47952,3892700,48951,3938400,49950,3985800
100,99,14500,198,25700,297,39800,396,53900,495,62600,594,68100,693,80000,792,85600,891,91000,990,95600,1089,100400,1188,105000,1287,111100,1386,116600,1485,122100,1584,127500,1683,133100,1782,138800,1881,144500,1980,150300,2079,155900,2178,161700,2277,167800,2376,173300,2475,179200,2574,185000,2673,190800,2772,196700,2871,202100,2970,208000,3069,213800,3168,219600,3267,225400,3366,231300,3465,237000,3564,242700,3663,248400,3762,254100,3861,258900,3960,264700,4059,270400,4158,276200,4257,282100,4356,287800,4455,293600,4554,299100,4653,304800,4752,310600,4851,316400,4950,322200
200,199,11800,398,21600,597,31100,796,40900,995,50400,1194,60300,1393,70200,1592,80300,1791,90300,1990,99900,2189,109500,2388,118900,2587,128400,2786,138200,2985,148200,3184,158600,3383,168800,3582,178700,3781,188800,3980,198800,4179,208800,4378,218200,4577,227800,4776,237600,4975,247200,5174,257200,5373,266900,5572,276700,5771,287000,5970,296900,6169,308300,6368,319500,6567,330700,6766,342500,6965,357000,7164,370700,7363,385000,7562,399900,7761,411700,7960,422000,8159,430900,8358,439600,8557,449500,8756,459300,8955,468500,9154,488800,9353,508900,9552,528500,9751,538600,9950,548800
300,299,23000,598,37300,897,51400,1196,65800,1495,102400,1794,116400,2093,129300,2392,145600,2691,159300,2990,173300,3289,210100,3588,225100,3887,240100,4186,252900,4485,268200,4784,313000,5083,345100,5382,358100,5681,372400,5980,386200,6279,409300,6578,424000,6877,439100,7176,462000,7475,483500,7774,498300,8073,513100,8372,537500,8671,550700,8970,566000,9269,580900,9568,595100,9867,609800,10166,624900,10465,637700,10764,651800,11063,665700,11362,679400,11661,693500,11960,706900,12259,720000,12558,733600,12857,748400,13156,764100,13455,779500,13754,794800,14053,810000,14352,825700,14651,840200,14950,855000
400,399,18500,798,36700,1197,54600,1596,72900,1995,91400,2394,109900,2793,128200,3192,146800,3591,597400,3990,615500,4389,633900,4788,651600,5187,670000,5586,688300,5985,705800,6384,724400,6783,744900,7182,761500,7581,791200,7980,810900,8379,830800,8778,863800,9177,884200,9576,915500,9975,935500,10374,955700,10773,985700,11172,1005000,11571,1024500,11970,1044900,12369,1063700,12768,1083900,13167,1116600,13566,1136400,13965,1156900,14364,1187800,14763,1208200,15162,1241300,15561,1262200,15960,1281700,16359,1301600,16758,1319800,17157,1340100,17556,1372100,17955,1392200,18354,1429000,18753,1447500,19152,1465400,19551,1484000,19950,1502300
500,499,22700,998,44600,1497,69500,1996,91900,2495,114600,2994,140100,3493,165800,3992,188800,4491,211800,4990,235500,5489,259100,5988,282900,6487,305000,6986,327600,7485,350400,7984,375500,8483,396300,8982,420500,9481,583000,9980,608500,10479,664800,10978,690200,11477,716000,11976,744200,12475,766600,12974,788500,13473,810100,13972,833100,14471,855400,14970,878000,15469,900500,15968,922700,16467,945600,16966,968400,17465,991400,17964,1014400,18463,1575200,18962,1596800,19461,1620700,19960,1642800,20459,1666800,20958,2581200,21457,2604400,21956,2627200,22455,2649400,22954,2672300,23453,2695600,23952,2718400,24451,2741400,24950,2792100
600,599,30800,1198,61900,1797,89300,2396,118400,2995,145700,3594,173300,4193,201300,4792,228000,5391,254500,5990,281700,6589,309400,7188,337000,7787,362900,8386,389400,8985,415400,9584,442900,10183,469800,10782,501800,11381,531500,11980,562000,12579,592700,13178,618700,13777,648600,14376,675900,14975,703400,15574,734500,16173,761700,16772,788000,17371,816200,17970,846500,18569,872100,19168,899500,19767,927100,20366,954500,20965,982400,21564,1192500,22163,1241700,22762,1272300,23361,1303100,23960,1351800,24559,1402000,25158,1451900,25757,1477500,26356,1508500,26955,1534700,27554,1564300,28153,1590600,28752,1617400,29351,1646700,29950,1672700
700,699,33000,1398,66200,2097,99400,2796,131000,3495,162500,4194,194600,4893,225200,5592,257200,6291,290200,6990,324600,7689,357500,8388,401300,9087,433000,9786,478800,10485,511300,11184,542700,11883,605100,12582,637900,13281,1961700,13980,1998800,14679,2030200,15378,2061300,16077,2101100,16776,2133300,17475,2163600,18174,2195400,18873,2227300,19572,2259000,20271,2291500,20970,2324000,21669,2355100,22368,2384900,23067,2439500,23766,2474500,24465,2503300,25164,2539100,25863,2575500,26562,2607800,27261,2637000,27960,2666600,28659,2697000,29358,2727200,30057,2758600,30756,2790300,31455,2826800,32154,2863300,32853,2894600,33552,2927500,34251,2959000,34950,2995000
800,799,37600,1598,72800,2397,263700,3196,301400,3995,340800,4794,381800,5593,423600,6392,466000,7191,532300,7990,576700,8789,670400,9588,711200,10387,768300,11186,808200,11985,849000,12784,906900,13583,947200,14382,987800,15181,1045200,15980,1103100,16779,1169100,17578,1235000,18377,1276300,19176,1335600,19975,1375700,20774,1416200,21573,1475700,22372,1516200,23171,1568700,23970,1608600,24769,1673900,25568,1740200,26367,1806400,27166,1898200,27965,1965000,28764,2018300,29563,2054300,30362,2090800,31161,2129200,31960,2166200,32759,2203100,33558,2271400,34357,2310800,35156,2351500,35955,2387500,36754,2422600,37553,2457600,38352,2493700,39151,2727800,39950,2763300
900,899,41400,1798,82000,2697,120300,3596,169300,4495,214700,5394,254400,6293,352800,7192,427100,8091,467900,8990,512800,9889,551900,10788,656800,11687,699200,12586,738800,13485,791300,14384,865400,15283,905300,16182,945200,17081,987100,17980,6062200,18879,6102800,19778,6147200,20677,6191400,21576,6233800,22475,6279900,23374,6325800,24273,6372200,25172,6418500,26071,6464500,26970,6514300,27869,6555800,28768,6595700,29667,6635900,30566,6682000,31465,6748800,32364,6794200,33263,6834800,34162,6898700,35061,6939600,35960,6980300,36859,7021600,37758,7106300,38657,7147700,39556,7218200,40455,7289700,41354,7331700,42253,7372800,43152,7413100,44051,7486200,44950,7532100
1000,999,47800,1998,93600,2997,139800,3996,185900,4995,231200,5994,282300,6993,356100,7992,425200,8991,494800,9990,545400,10989,648000,11988,695500,12987,742600,13986,789300,14985,842700,15984,892400,16983,943500,17982,994600,18981,1046000,19980,1096200,20979,1141400,21978,1187400,22977,1234500,23976,1281500,24975,1330900,25974,1398800,26973,1450900,27972,1502600,28971,1555000,29970,1608800,30969,1687600,31968,1738600,32967,1798600,33966,1844500,34965,1899900,35964,1952900,36963,2006700,37962,2058300,38961,2109500,39960,2171400,40959,2255600,41958,2313300,42957,2367700,43956,2421200,44955,2556900,45954,2616600,46953,2667000,47952,2718000,48951,2786400,49950,2865000
100,99,17800,198,32700,297,49200,396,67200,495,83500,594,101200,693,118700,792,136700,891,159100,990,176900,1089,199300,1188,217400,1287,226900,1386,234400,1485,241300,1584,248400,1683,255900,1782,263500,1881,270500,1980,277800,2079,285100,2178,291700,2277,298600,2376,305500,2475,312300,2574,318900,2673,325600,2772,332900,2871,340400,2970,523300,3069,530600,3168,537800,3267,544900,3366,552100,3465,559300,3564,566500,3663,573700,3762,580800,3861,588400,3960,595700,4059,602100,4158,609300,4257,616500,4356,623700,4455,630400,4554,637600,4653,644800,4752,652000,4851,658500,4950,665600
200,199,28100,398,55600,597,69600,796,83600,995,97900,1194,112800,1393,127800,1592,141900,1791,156700,1990,171200,2189,185800,2388,200000,2587,217600,2786,232000,2985,246700,3184,260500,3383,274500,3582,288700,3781,302500,3980,317100,4179,331900,4378,346800,4577,360600,4776,375200,4975,389300,5174,404000,5373,418300,5572,433100,5771,448300,5970,462800,6169,477100,6368,495600,6567,509700,6766,524400,6965,538900,7164,553500,7363,570400,7562,587200,7761,612500,7960,627800,8159,644100,8358,660000,8557,677600,8756,694300,8955,711200,9154,728300,9353,744800,9552,761600,9751,777800,9950,795000
300,299,19500,598,38600,897,58200,1196,78400,1495,100700,1794,123000,2093,145100,2392,163500,2691,182100,2990,200900,3289,219700,3588,238600,3887,257200,4186,276300,4485,294800,4784,314400,5083,333900,5382,418400,5681,437200,5980,456300,6279,475600,6578,496200,6877,517200,7176,536200,7475,555000,7774,576200,8073,595000,8372,614600,8671,633200,8970,652000,9269,671400,9568,690400,9867,709700,10166,728500,10465,747500,10764,766400,11063,786700,11362,806600,11661,824700,11960,843800,12259,864900,12558,884500,12857,903800,13156,921300,13455,940500,13754,960000,14053,978700,14352,998800,14651,1018000,14950,1036900
400,399,34000,798,62700,1197,92100,1596,121600,1995,151100,2394,180800,2793,205900,3192,235100,3591,264600,3990,294200,4389,326300,4788,351900,5187,381300,5586,411200,5985,440700,6384,469900,6783,499600,7182,529200,7581,558700,7980,588200,8379,617700,8778,647300,9177,671400,9576,695600,9975,725800,10374,751600,10773,777400,11172,803000,11571,828900,11970,854500,12369,884400,12768,910200,13167,936400,13566,962600,13965,987700,14364,1017900,14763,1043300,15162,1067900,15561,1093200,15960,1118700,16359,1143200,16758,1168900,17157,1195400,17556,1220600,17955,1246800,18354,1272700,18753,1298800,19152,1324800,19551,1351400,19950,1376400
500,499,32200,998,64000,1497,100600,1996,132500,2495,165000,2994,197400,3493,230400,3992,260400,4491,292000,4990,328100,5489,390500,5988,453700,6487,485800,6986,517400,7485,549500,7984,587200,8483,633800,8982,670300,9481,707300,9980,750500,10479,783200,10978,816000,11477,849300,11976,885100,12475,920600,12974,978200,13473,1010300,13972,1041900,14471,1075000,14970,1108600,15469,1142100,15968,1171000,16467,1201700,16966,1232800,17465,1264700,17964,1327200,18463,1390900,18962,1423100,19461,1457000,19960,1523600,20459,1556000,20958,1586700,21457,1620300,21956,2331300,22455,2363000,22954,2396300,23453,2427900,23952,2461100,24451,2502700,24950,2535600
600,599,38600,1198,79700,1797,117900,2396,14712200,2995,14759100,3594,14798700,4193,14834000,4792,14878000,5391,14916900,5990,14956100,6589,14994400,7188,15033300,7787,15072300,8386,15111500,8985,15163000,9584,15203300,10183,15247600,10782,18254900,11381,18294800,11980,18334200,12579,18372400,13178,25181900,13777,25221100,14376,25261300,14975,25300300,15574,25340100,16173,25384200,16772,25425800,17371,25465400,17970,25504300,18569,25544200,19168,25582800,19767,25622100,20366,25661700,20965,25700900,21564,25740300,22163,25779500,22762,25816900,23361,25856000,23960,25895600,24559,25936300,25158,25975400,25757,26014200,26356,26059200,26955,26109000,27554,26153700,28153,26216200,28752,26260900,29351,26305800,29950,26350400
700,699,54000,1398,107200,2097,153000,2796,198800,3495,244800,4194,295100,4893,347500,5592,406100,6291,454200,6990,503200,7689,555200,8388,607400,9087,659400,9786,712400,10485,764800,11184,816700,11883,866800,12582,914200,13281,958600,13980,1042100,14679,1125900,15378,1175700,16077,1225100,16776,1280000,17475,1324700,18174,1368500,18873,1412600,19572,1562800,20271,1611700,20970,1658300,21669,1703500,22368,1747500,23067,1794200,23766,1843600,24465,1896500,25164,1948800,25863,2001000,26562,2053700,27261,2101100,27960,2166700,28659,2219100,29358,2262600,30057,2307300,30756,2349900,31455,2394800,32154,2543400,32853,2591400,33552,2643200,34251,2695300,34950,2747900
800,799,89000,1598,193000,2397,246000,3196,299000,3995,357400,4794,416500,5593,475800,6392,525900,7191,638600,7990,689700,8789,739200,9588,798200,10387,871300,11186,923300,11985,982900,12784,1031100,13583,1128200,14382,1184600,15181,1239100,15980,1290000,16779,1392800,17578,1445700,18377,1501100,19176,1603300,19975,1656700,20774,1717400,21573,1777500,22372,1829600,23171,1886800,23970,1953700,24769,2051500,25568,2115900,26367,2210200,27166,2306200,27965,2401500,28764,2495900,29563,2591000,30362,2635700,31161,2679900,31960,2724800,32759,2768900,33558,2818800,34357,2871500,35156,2926200,35955,2970600,36754,3037600,37553,3088700,38352,3141300,39151,3197700,39950,3394700
900,899,61100,1798,119700,2697,181600,3596,247000,4495,305000,5394,364400,6293,425800,7192,483400,8091,569100,8990,638200,9889,763000,10788,822200,11687,891400,12586,951100,13485,1041700,14384,1103600,15283,1163000,16182,1297700,17081,1363600,17980,1429600,18879,1494000,19778,1561400,20677,1622600,21576,1681400,22475,1739500,23374,1852600,24273,1910400,25172,1971200,26071,2032600,26970,2087800,27869,2144100,28768,2212200,29667,2275100,30566,2342700,31465,2409100,32364,2476700,33263,2544000,34162,2611700,35061,2667000,35960,2717200,36859,2767200,37758,2836200,38657,2905000,39556,2963300,40455,3021000,41354,3080800,42253,3140700,43152,3199300,44051,3253000,44950,3306800
1000,999,75900,1998,150300,2997,265900,3996,341900,4995,415400,5994,489500,6993,563100,7992,636600,8991,708500,9990,769900,10989,825300,11988,880500,12987,935800,13986,991200,14985,1050900,15984,1106200,16983,1161500,17982,1216800,18981,1272300,19980,1327600,20979,1392800,21978,1457300,22977,1524200,23976,1596500,24975,1661800,25974,1717900,26973,1773300,27972,1828500,28971,1883800,29970,1988600,30969,2063300,31968,2138800,32967,2195400,33966,2250700,34965,2306200,35964,2361500,36963,2416700,37962,2472000,38961,2550000,39960,2642800,40959,2710000,41958,2783800,42957,2865100,43956,2939200,44955,3013200,45954,3087300,46953,3151200,47952,3230400,48951,3304600,49950,3379300
100,99,12600,198,24900,297,37501,396,55601,495,66800,594,78800,693,89500,792,94800,891,99800,990,104801,1089,109801,1188,115902,1287,120803,1386,125903,1485,131004,1584,135904,1683,140903,1782,145902,1881,151002,1980,156102,2079,161102,2178,166102,2277,171002,2376,175902,2475,180801,2574,185701,2673,190501,2772,194902,2871,200801,2970,205801,3069,210801,3168,215701,3267,220600,3366,225501,3465,230402,3564,235402,3663,239702,3762,244102,3861,249701,3960,254801,4059,259801,4158,264901,4257,270001,4356,275601,4455,281101,4554,287002,4653,297403,4752,305603,4851,316002,4950,326403
200,199,14001,398,23201,597,32901,796,42802,995,54501,1194,64401,1393,74000,1592,84101,1791,94001,1990,104001,2189,114001,2388,123902,2587,133803,2786,143703,2985,153703,3184,163702,3383,173502,3582,183403,3781,193403,3980,203502,4179,212803,4378,222703,4577,232602,4776,241702,4975,251303,5174,261603,5373,273903,5572,284403,5771,294603,5970,306803,6169,317603,6368,327903,6567,338303,6766,348403,6965,358203,7164,368104,7363,378404,7562,389104,7761,399203,7960,410103,8159,421102,8358,431602,8557,441601,8756,451600,8955,461799,9154,474999,9353,485000,9552,496200,9751,506500,9950,517299
300,299,13900,598,27401,897,40900,1196,54600,1495,68400,1794,82200,2093,107699,2392,195299,2691,208900,2990,221000,3289,235701,3588,249302,3887,262702,4186,275802,4485,288802,4784,303002,5083,316803,5382,330903,5681,345003,5980,358203,6279,383303,6578,397803,6877,413203,7176,426803,7475,458603,7774,473103,8073,487803,8372,504103,8671,520003,8970,533503,9269,547103,9568,560702,9867,574202,10166,587802,10465,601402,10764,615002,11063,628503,11362,642003,11661,654404,11960,667604,12259,681105,12558,695205,12857,709006,13156,722606,13455,735106,13754,751106,14053,765506,14352,779106,14651,793706,14950,808107
400,399,18700,798,37500,1197,58499,1596,723199,1995,741599,2394,761500,2793,779300,3192,795800,3591,811100,3990,826400,4389,843600,4788,861100,5187,877301,5586,894500,5985,914000,6384,930900,6783,948701,7182,969202,7581,989602,7980,1010302,8379,1028702,8778,1046702,9177,1065002,9576,1083102,9975,1101402,10374,1119402,10773,1137802,11172,1155702,11571,1173703,11970,1190104,12369,1208604,12768,1227004,13167,1245304,13566,1263705,13965,1281905,14364,1299106,14763,1317607,15162,1333008,15561,1348308,15960,1365408,16359,1404009,16758,1421810,17157,1439810,17556,1457011,17955,1474711,18354,1492411,18753,1508810,19152,1527009,19551,1544009,19950,1561709
500,499,23000,998,48301,1497,72300,1996,94101,2495,118601,2994,148801,3493,171501,3992,196101,4491,216901,4990,239501,5489,261802,5988,284202,6487,305903,6986,329903,7485,355903,7984,378803,8483,401703,8982,424303,9481,450002,9980,473002,10479,495803,10978,4615303,11477,4637804,11976,4660705,12475,4683305,12974,4706005,13473,4728805,13972,4750705,14471,4773504,14970,4797603,15469,4823703,15968,4846003,16467,4868104,16966,4893205,17465,4918605,17964,4943404,18463,4967404,18962,4990404,19461,5013605,19960,5036505,20459,5059706,20958,5082605,21457,5108405,21956,5131904,22455,5169004,22954,5193304,23453,5219104,23952,5240903,24451,5263603,24950,5287702
600,599,27800,1198,55301,1797,82201,2396,108400,2995,155200,3594,201900,4193,238601,4792,353001,5391,425400,5990,452299,6589,490498,7188,519898,7787,550397,8386,576997,8985,604698,9584,632498,10183,659898,10782,686998,11381,714699,11980,747899,12579,775499,13178,803199,13777,830199,14376,857599,14975,884699,15574,909799,16173,937700,16772,965399,17371,992799,17970,1017899,18569,1047399,19168,1074698,19767,1102198,20366,1128897,20965,1156297,21564,1183997,22163,1211997,22762,1258598,23361,1285998,23960,1314097,24559,1341098,25158,1368398,25757,1393498,26356,1523098,26955,1549197,27554,1579397,28153,1628996,28752,1654096,29351,1680296,29950,1705997
700,699,30800,1398,61300,2097,93300,2796,124600,3495,155900,4194,187100,4893,233000,5592,265200,6291,301201,6990,348201,7689,392201,8388,426101,9087,455801,9786,490901,10485,522600,11184,599000,11883,629301,12582,660201,13281,692902,13980,723201,14679,754502,15378,789103,16077,820503,16776,854103,17475,887903,18174,925903,18873,955703,19572,987204,20271,1019204,20970,1051204,21669,1085604,22368,1117305,23067,1147606,23766,3953006,24465,3985406,25164,4019106,25863,4051106,26562,4083406,27261,4118207,27960,4150207,28659,4182407,29358,4216207,30057,4249706,30756,4281607,31455,4318606,32154,4352406,32853,4384407,33552,4417307,34251,4450107,34950,4482507
